DIRECTORIO,NRO_ENCUESTA,HOGAR_NUMERO,PERSONA_NUMERO,P606,P203,P2057,P2059,P2061,P2063,P2063S3,P2065,P2065S3,P3038,P3039
107504,252,1,1,1,2,1,,1,1,,1,,2,1
107504,252,1,2,1,1,1,,1,1,,1,,1,2
107504,252,1,3,1,2,1,,1,1,,1,,1,2
107505,252,1,1,5,2,1,,1,1,,1,,2,1
107505,252,1,2,4,1,1,,1,1,,1,,1,2
107506,252,1,1,4,2,1,,1,1,,1,,1,2
107506,252,1,2,4,2,1,,1,1,,1,,1,2
107509,252,1,1,1,2,1,,1,1,,1,,1,2
107510,252,1,1,1,1,2,2,2,1,,1,,2,1
107510,252,1,2,4,2,2,2,2,1,,1,,1,2
107510,252,1,3,4,1,2,2,2,1,,1,,1,2
107511,252,1,1,1,2,1,,1,1,,1,,2,1
107511,252,1,2,4,2,1,,1,1,,1,,1,2
107513,252,1,1,1,1,1,,1,1,,1,,2,1
107513,252,1,2,1,1,1,,1,1,,1,,1,2
107514,252,1,1,2,2,1,,1,1,,1,,2,2
107514,252,1,2,1,2,1,,1,1,,1,,1,2
107515,252,1,1,4,2,2,2,2,1,,1,,1,2
107515,252,1,2,1,1,2,2,2,1,,1,,2,1
107516,252,1,1,1,2,2,2,1,1,,1,,2,1
107516,252,1,2,4,1,1,,1,1,,1,,1,2
107517,252,1,1,1,1,1,,1,1,,1,,2,1
107517,252,1,2,1,1,1,,1,1,,1,,1,2
107518,252,1,1,1,2,1,,1,1,,1,,2,1
107518,252,1,2,1,2,1,,1,1,,1,,1,2
107519,252,1,1,1,1,1,,1,1,,1,,2,1
107519,252,1,2,4,2,1,,1,1,,1,,1,2
107520,252,1,1,1,2,1,,1,1,,1,,2,1
107520,252,1,2,1,2,1,,1,1,,1,,1,2
107521,252,1,1,1,1,1,,1,1,,1,,2,1
107521,252,1,2,4,2,1,,1,1,,1,,1,2
107521,252,1,3,1,1,1,,1,1,,1,,1,2
107521,252,1,4,2,2,1,,1,1,,1,,2,1
107521,252,1,5,1,1,1,,1,1,,1,,1,2
107521,252,1,8,1,1,1,,1,1,,1,,1,2
107522,252,1,1,1,2,1,,1,1,,1,,2,1
107522,252,1,2,4,2,1,,1,1,,1,,1,2
107523,252,1,1,1,2,1,,1,1,,1,,2,1
107523,252,1,2,4,2,1,,1,1,,1,,1,2
107524,252,1,1,1,1,1,,1,1,,1,,2,1
107524,252,1,2,4,2,1,,1,1,,1,,1,2
107525,252,1,1,1,1,2,2,2,1,,1,,2,1
107525,252,1,2,4,2,2,2,2,1,,1,,1,2
107526,252,1,1,1,1,1,,1,1,,1,,2,1
107526,252,1,2,4,2,1,,1,1,,1,,1,2
107527,252,1,1,1,1,1,,1,1,,1,,2,1
107527,252,1,2,5,2,1,,1,1,,1,,1,2
107528,252,1,1,4,2,2,2,2,1,,1,,1,2
107528,252,1,2,5,2,2,2,2,1,,1,,2,1
107528,252,1,3,1,1,2,2,2,1,,1,,2,1
107529,252,1,1,5,2,2,2,2,1,,1,,1,2
107530,252,1,1,5,1,1,,1,1,,1,,1,2
107531,252,1,1,1,1,2,2,2,1,,1,,2,1
107532,252,1,1,1,1,1,,1,1,,1,,2,1
107533,252,1,1,1,1,2,2,2,1,,1,,2,1
107533,252,1,2,4,2,2,2,2,1,,1,,1,2
107534,252,1,1,1,2,1,,1,1,,1,,2,1
107534,252,1,2,4,2,1,,1,1,,1,,1,2
107535,252,1,1,1,1,2,2,2,1,,1,,2,1
107535,252,1,2,4,2,2,2,2,1,,1,,1,2
107536,252,1,1,1,2,1,,1,1,,1,,2,1
107536,252,1,2,4,2,1,,1,1,,1,,1,2
107537,252,1,1,1,1,1,,1,1,,1,,1,2
107537,252,1,3,4,1,1,,1,1,,1,,1,2
107538,252,1,1,1,2,2,1,1,1,,1,,2,1
107538,252,1,2,1,2,1,,1,1,,1,,1,2
107539,252,1,1,1,1,2,2,2,1,,1,,2,1
107539,252,1,2,4,2,2,2,2,1,,1,,1,2
107540,252,1,1,1,1,99,,2,1,,1,,2,1
107540,252,1,2,4,2,2,2,2,1,,1,,1,2
107540,252,1,3,1,1,2,2,2,1,,1,,1,2
107540,252,1,4,1,1,1,,1,1,,1,,2,1
107541,252,1,1,1,2,1,,1,1,,1,,2,1
107541,252,1,2,4,2,1,,1,1,,1,,1,2
107542,252,1,1,4,2,2,2,2,1,,1,,1,2
107542,252,1,2,1,1,2,2,2,1,,1,,2,1
107543,252,1,1,2,2,1,,1,1,,1,,2,1
107543,252,1,2,1,2,1,,1,1,,1,,1,2
107544,252,1,1,1,1,2,2,2,1,,1,,2,1
107544,252,1,2,4,2,2,2,2,1,,1,,1,2
107545,252,1,1,1,2,1,,1,1,,1,,2,1
107545,252,1,2,1,2,1,,1,1,,1,,1,2
107546,252,1,1,4,2,2,2,2,1,,1,,2,2
107547,252,1,1,1,2,1,,1,1,,1,,2,1
107547,252,1,2,4,2,1,,1,1,,1,,1,1
107548,252,1,1,1,1,2,2,2,1,,1,,2,1
107548,252,1,2,4,2,2,2,2,1,,1,,1,2
107549,252,1,1,1,2,1,,1,1,,1,,2,1
107549,252,1,2,4,2,1,,1,1,,1,,1,2
107549,252,1,4,1,2,1,,1,1,,1,,1,2
107550,252,1,1,1,1,2,2,2,1,,1,,2,1
107550,252,1,2,4,1,2,2,2,1,,1,,1,2
107551,252,1,1,1,2,1,,1,1,,1,,2,1
107551,252,1,2,4,2,1,,1,1,,1,,1,2
107552,252,1,1,1,1,1,,1,1,,1,,2,1
107552,252,1,2,4,2,1,,1,1,,1,,1,2
107553,252,1,1,1,2,1,,1,1,,1,,2,1
107553,252,1,2,1,2,1,,1,1,,1,,1,2
107553,252,1,3,4,2,1,,1,1,,1,,2,1
107554,252,1,1,4,2,1,,1,1,,1,,1,2
107555,252,1,1,4,2,2,2,2,1,,1,,1,2
107555,252,1,2,1,1,2,2,2,1,,1,,2,1
107555,252,1,3,3,2,2,2,2,1,,1,,1,2
107557,252,1,1,1,2,1,,1,1,,1,,1,2
107558,252,1,1,4,2,2,2,2,1,,1,,1,2
107558,252,1,2,1,1,2,2,2,1,,1,,2,1
107559,252,1,1,1,1,1,,1,1,,1,,2,1
107559,252,1,2,4,2,2,1,1,1,,1,,1,2
107560,252,1,1,1,1,2,2,2,1,,1,,1,2
107560,252,1,2,5,99,2,2,2,1,,1,,1,2
107562,252,1,1,4,1,1,,1,1,,1,,1,2
107563,252,1,1,1,99,2,2,2,1,,1,,1,2
107563,252,1,3,3,99,2,2,2,1,,1,,1,2
107564,252,1,1,1,1,1,,1,1,,1,,2,1
107564,252,1,2,4,2,1,,1,1,,1,,1,2
107568,252,1,1,1,1,1,,1,1,,1,,2,1
107568,252,1,2,1,1,1,,1,1,,1,,1,2
107569,252,1,1,5,99,2,2,2,1,,1,,2,1
107569,252,1,2,4,1,2,2,2,1,,1,,1,2
107569,252,1,3,1,99,2,2,2,1,,1,,2,1
107570,252,1,1,1,1,1,,1,1,,1,,2,1
107571,252,1,1,4,99,2,2,2,1,,1,,1,2
107571,252,1,2,3,2,2,2,2,1,,1,,2,1
107572,252,1,1,5,2,1,,1,1,,1,,2,1
107572,252,1,2,1,1,1,,1,1,,1,,1,2
107573,252,1,1,1,2,2,2,2,1,,1,,1,2
107573,252,1,2,4,2,2,2,2,1,,1,,1,2
107573,252,1,3,6,2,2,2,2,1,,1,,1,2
107574,252,1,1,1,1,1,,1,1,,1,,2,1
107574,252,1,2,4,2,1,,1,1,,1,,1,2
107576,252,1,1,1,1,1,,1,1,,1,,2,1
107576,252,1,2,4,1,1,,1,1,,1,,1,2
107578,252,1,1,1,99,2,2,2,1,,1,,2,1
107578,252,1,2,1,99,2,2,2,1,,1,,1,2
107579,252,1,1,1,1,1,,1,1,,1,,2,1
107579,252,1,2,4,2,1,,1,1,,1,,1,2
107580,252,1,1,4,99,2,2,2,1,,1,,1,2
107580,252,1,2,1,99,2,2,2,1,,1,,1,2
107582,252,1,1,1,99,2,2,2,1,,1,,2,1
107582,252,1,2,4,2,2,2,2,1,,1,,1,2
107583,252,1,1,1,1,2,2,2,1,,1,,2,1
107583,252,1,2,4,2,2,2,2,1,,1,,1,2
107584,252,1,1,1,99,2,2,2,1,,1,,2,1
107584,252,1,2,1,99,2,2,2,1,,1,,1,2
107585,252,1,1,4,2,2,2,2,1,,1,,1,2
107585,252,1,2,1,1,1,,1,1,,1,,2,1
107586,252,1,1,1,99,2,2,2,1,,1,,2,1
107586,252,1,2,1,99,2,2,2,1,,1,,1,2
107587,252,1,1,4,1,1,,1,1,,1,,1,2
107588,252,1,1,1,99,2,2,2,1,,1,,2,1
107588,252,1,2,1,99,2,2,2,1,,1,,1,2
107589,252,1,1,1,1,1,,1,1,,1,,1,2
107590,252,1,1,1,1,2,2,2,1,,1,,2,1
107591,252,1,1,1,1,1,,1,1,,1,,1,2
107593,252,1,1,1,1,1,,2,1,,1,,2,1
107594,252,1,1,4,1,2,2,2,1,,1,,1,2
107595,252,1,1,3,1,1,,1,1,,1,,1,2
107596,252,1,1,4,1,2,2,2,1,,1,,1,2
107597,252,1,1,2,2,1,,1,1,,1,,2,1
107597,252,1,2,4,2,1,,1,1,,1,,1,2
107598,252,1,1,1,2,2,2,2,1,,1,,2,1
107599,252,1,1,1,1,2,2,1,1,,1,,1,2
107600,252,1,1,1,1,2,2,2,2,,1,,2,1
107601,252,1,1,4,2,1,,1,1,,1,,1,2
107602,252,1,1,1,1,2,2,2,1,,1,,2,1
107602,252,1,2,1,2,2,2,2,2,,1,,1,2
107603,252,1,1,1,1,1,,1,1,,1,,1,2
107606,252,1,1,1,1,1,,1,1,,1,,1,2
107606,252,1,2,1,1,1,,1,1,,1,,2,1
107606,252,1,3,4,2,1,,1,1,,1,,1,2
107607,252,1,1,1,2,2,2,2,1,,1,,2,1
107607,252,1,2,1,2,2,2,2,1,,1,,1,2
107609,252,1,1,4,1,2,2,2,1,,1,,1,2
107610,252,1,1,1,1,1,,1,1,,1,,2,1
107610,252,1,2,4,2,1,,1,1,,1,,1,2
107611,252,1,1,1,2,2,2,2,1,,1,,1,2
107612,252,1,1,1,1,1,,1,1,,1,,1,2
107613,252,1,1,1,99,2,2,2,1,,1,,2,1
107613,252,1,2,4,99,2,2,2,1,,1,,1,2
107614,252,1,1,1,2,2,2,2,1,,1,,2,1
107614,252,1,2,4,2,2,2,2,1,,1,,1,2
107615,252,1,1,1,1,1,,1,1,,1,,2,1
107615,252,1,2,4,1,1,,1,1,,1,,1,2
107616,252,1,1,1,99,2,2,2,1,,1,,1,2
107617,252,1,1,4,1,1,,1,1,,1,,1,2
107617,252,1,2,4,1,1,,1,1,,1,,1,2
107617,252,1,3,1,1,1,,1,1,,1,,2,1
107622,252,1,1,4,2,1,,1,1,,1,,1,2
107622,252,1,2,1,1,1,,1,1,,1,,2,1
107624,252,1,1,1,1,1,,1,1,,1,,2,1
107624,252,1,2,4,1,1,,1,1,,1,,1,2
107624,252,1,3,4,2,1,,1,1,,1,,1,2
107626,252,1,1,1,1,1,,1,1,,1,,1,2
107629,252,1,1,2,2,2,2,2,1,,1,,1,2
107630,252,1,1,1,99,2,2,2,1,,1,,1,2
107632,252,1,1,1,1,1,,1,1,,1,,2,1
107633,252,1,1,1,99,2,2,2,1,,1,,2,1
107633,252,1,2,1,99,2,2,2,1,,1,,1,2
107635,252,1,1,1,99,2,2,2,1,,1,,1,2
107635,252,1,2,1,99,2,2,2,1,,1,,2,1
107636,252,1,1,1,1,1,,1,1,,1,,2,1
107636,252,1,2,4,2,1,,1,1,,1,,1,2
107638,252,1,1,1,1,1,,1,1,,1,,2,1
107638,252,1,2,4,1,1,,1,1,,1,,1,2
107641,252,1,1,2,1,1,,1,1,,1,,1,2
107642,252,1,1,1,1,1,,1,1,,2,,2,1
107644,252,1,1,1,1,1,,1,1,,1,,2,1
107644,252,1,2,4,2,1,,1,1,,1,,1,2
107645,252,1,1,4,2,2,2,2,1,,1,,1,2
107645,252,1,2,5,2,2,2,2,1,,1,,1,2
107645,252,1,3,5,2,2,2,2,1,,1,,2,1
107646,252,1,1,4,1,1,,1,1,,1,,1,2
107647,252,1,1,1,1,1,,1,1,,1,,2,1
107648,252,1,1,1,99,2,2,2,1,,1,,1,2
107648,252,1,2,1,99,2,2,2,1,,1,,2,1
107648,252,1,3,1,99,2,2,2,1,,1,,2,1
107648,252,1,4,1,99,2,2,2,1,,1,,2,1
107648,252,1,5,1,99,2,2,2,1,,1,,2,1
107648,252,1,6,1,99,2,2,2,1,,1,,1,2
107648,252,1,7,1,99,2,2,2,1,,1,,1,2
107649,252,1,1,4,2,1,,1,1,,1,,1,2
107649,252,1,2,1,1,1,,1,1,,1,,2,1
107651,252,1,1,2,1,1,,1,1,,1,,2,1
107651,252,1,2,1,1,1,,1,1,,1,,1,2
107652,252,1,1,1,99,2,2,2,1,,1,,2,1
107652,252,1,2,1,99,2,2,2,1,,1,,1,2
107652,252,1,3,4,2,2,2,2,1,,1,,2,1
107652,252,1,4,1,99,2,2,2,1,,1,,1,2
107653,252,1,1,1,1,1,,1,1,,1,,2,1
107653,252,1,2,4,2,1,,1,1,,1,,1,2
107654,252,1,1,4,1,1,,1,1,,1,,1,2
107655,252,1,1,1,99,2,2,2,1,,1,,1,2
107655,252,1,2,1,99,2,2,2,1,,1,,2,1
107656,252,1,1,4,1,1,,1,1,,1,,1,2
107656,252,1,2,5,99,99,,99,1,,1,,2,1
107658,252,1,1,1,99,2,2,2,1,,1,,2,1
107658,252,1,2,1,99,2,2,2,1,,1,,1,2
107659,252,1,1,1,1,1,,1,1,,1,,1,2
107660,252,1,1,4,1,1,,1,1,,1,,1,2
107660,252,1,2,1,1,1,,1,1,,1,,2,1
107661,252,1,1,1,99,2,2,2,1,,1,,1,2
107661,252,1,2,4,2,2,2,2,1,,1,,2,1
107661,252,1,3,4,2,2,2,2,1,,1,,2,1
107662,252,1,1,4,1,1,,1,1,,1,,1,2
107663,252,1,1,4,2,2,2,2,1,,1,,1,2
107664,252,1,1,1,2,2,2,2,1,,1,,2,1
107665,252,1,1,4,1,1,,1,1,,1,,1,2
107665,252,1,2,1,1,1,,1,1,,1,,2,1
107666,252,1,1,1,2,2,2,2,1,,1,,2,1
107666,252,1,2,1,2,2,2,2,1,,1,,1,2
107666,252,1,3,1,2,2,2,2,1,,1,,2,1
107667,252,1,1,1,1,1,,1,1,,1,,1,2
107667,252,1,2,1,1,1,,1,1,,1,,1,2
107668,252,1,1,1,2,2,2,2,1,,1,,2,1
107668,252,1,2,1,2,2,2,2,1,,1,,1,2
107668,252,1,3,1,1,2,2,2,1,,1,,2,1
107668,252,1,4,3,2,2,2,2,1,,1,,1,2
107669,252,1,1,1,1,1,,1,1,,1,,2,1
107669,252,1,2,1,1,1,,1,1,,1,,1,2
107672,252,1,1,1,1,1,,1,1,,1,,1,2
107672,252,1,2,1,1,1,,1,1,,1,,2,1
107673,252,1,1,4,1,1,,1,1,,1,,1,2
107674,252,1,1,1,2,2,1,1,1,,1,,2,1
107674,252,1,2,4,2,2,2,2,1,,1,,1,2
107675,252,1,1,1,1,1,,1,1,,1,,1,2
107675,252,1,2,1,1,1,,1,1,,1,,2,1
107676,252,1,1,1,2,2,2,99,1,,1,,2,1
107676,252,1,2,5,2,2,2,99,1,,1,,1,2
107677,252,1,1,1,1,1,,1,1,,1,,1,2
107679,252,1,1,1,1,1,,1,1,,1,,2,1
107679,252,1,2,4,1,1,,1,1,,1,,1,2
107680,252,1,1,1,1,2,2,2,1,,1,,2,1
107681,252,1,1,1,1,1,,1,1,,1,,1,2
107682,252,1,1,1,1,2,2,2,1,,1,,1,2
107682,252,1,2,4,2,2,2,2,1,,1,,1,2
107682,252,1,3,2,2,2,2,2,1,,1,,2,1
107683,252,1,1,1,1,1,,1,1,,1,,2,1
107684,252,1,1,1,2,1,,2,1,,1,,2,1
107684,252,1,2,1,99,1,,2,1,,1,,1,2
107685,252,1,1,1,1,1,,1,1,,1,,2,1
107685,252,1,2,1,1,1,,1,1,,1,,1,2
107686,252,1,1,1,1,1,,1,1,,1,,2,1
107686,252,1,2,4,2,1,,1,1,,1,,1,2
107687,252,1,1,1,1,2,2,2,1,,1,,1,2
107688,252,1,1,1,1,1,,1,1,,1,,2,1
107688,252,1,2,1,1,1,,1,1,,1,,1,2
107690,252,1,1,1,1,1,,1,1,,1,,2,1
107691,252,1,1,1,99,2,2,2,1,,1,,2,1
107691,252,1,2,4,2,2,2,2,1,,1,,1,2
107691,252,1,3,1,99,2,2,2,1,,1,,2,1
107692,252,1,1,1,1,1,,1,1,,1,,2,1
107692,252,1,2,4,2,1,,1,1,,1,,1,2
107693,252,1,1,1,1,1,,1,1,,1,,1,2
107694,252,1,1,1,2,1,,1,1,,1,,2,1
107694,252,1,2,4,2,1,,1,1,,1,,1,2
107694,252,1,3,1,2,1,,1,1,,1,,2,1
107695,252,1,1,1,1,1,,1,1,,1,,2,1
107695,252,1,2,4,2,1,,1,1,,1,,1,2
107697,252,1,1,4,2,2,2,1,1,,1,,1,2
107698,252,1,1,1,1,1,,1,1,,1,,1,2
107699,252,1,1,1,2,2,2,2,2,,1,,1,2
107700,252,1,1,4,1,1,,1,1,,1,,1,2
107700,252,1,2,1,1,1,,1,1,,1,,2,1
107700,252,1,3,1,1,1,,1,1,,1,,1,2
107702,252,1,1,1,1,1,,1,1,,1,,1,2
107702,252,1,2,1,1,1,,1,1,,1,,2,1
107703,252,1,1,1,2,1,,1,1,,1,,2,1
107703,252,1,2,4,2,1,,1,1,,1,,1,2
107704,252,1,1,1,1,1,,1,1,,1,,3,1
107705,252,1,1,1,2,1,,1,1,,1,,2,1
107706,252,1,1,4,2,1,,1,1,,1,,1,2
107706,252,1,2,1,2,1,,2,1,,1,,2,1
107706,252,1,3,4,1,1,,1,1,,1,,1,2
107706,252,1,4,1,2,1,,1,1,,1,,2,1
107707,252,1,1,1,2,1,,1,1,,1,,1,2
107707,252,1,2,1,2,1,,1,1,,1,,2,1
107709,252,1,1,1,2,1,,1,1,,1,,2,2
107709,252,1,2,1,2,1,,1,1,,1,,1,2
107710,252,1,1,1,2,1,,2,1,,1,,1,2
107712,252,1,1,1,1,2,2,2,1,,1,,2,1
107712,252,1,2,1,1,2,2,2,1,,1,,1,2
107714,252,1,1,1,1,2,2,2,1,,1,,1,2
107715,252,1,1,1,1,2,2,2,1,,1,,2,1
107715,252,1,2,1,1,2,2,2,1,,1,,1,2
107716,252,1,1,4,2,2,2,2,1,,1,,1,2
107716,252,1,2,1,99,2,2,2,1,,1,,2,1
107717,252,1,1,1,1,2,2,2,1,,1,,1,2
107718,252,1,1,1,99,2,2,2,1,,1,,2,1
107718,252,1,2,4,2,2,2,2,1,,1,,1,2
107719,252,1,1,1,1,2,2,2,2,,1,,1,2
107721,252,1,1,1,2,1,,1,1,,1,,2,1
107722,252,1,1,4,99,2,2,2,1,,1,,2,1
107723,252,1,1,1,1,2,2,2,1,,1,,2,1
107724,252,1,1,1,99,2,2,2,1,,1,,2,1
107724,252,1,2,4,2,2,2,2,1,,1,,1,2
107725,252,1,1,1,2,2,2,2,1,,1,,2,1
107725,252,1,5,1,2,1,,1,1,,1,,2,1
107727,252,1,1,1,2,2,2,2,1,,1,,2,1
107727,252,1,3,1,2,1,,1,1,,1,,2,1
107728,252,1,1,1,1,1,,2,1,,1,,1,2
107729,252,1,1,4,2,1,,2,1,,1,,1,2
107729,252,1,2,1,1,2,2,2,1,,1,,1,2
107730,252,1,1,1,2,2,1,1,1,,1,,2,1
107730,252,1,4,1,2,1,,1,1,,1,,1,2
107731,252,1,1,1,1,1,,2,2,,1,,2,1
107731,252,1,2,4,2,1,,2,2,,1,,1,2
107732,252,1,1,1,1,2,2,2,1,,1,,2,1
107732,252,1,2,1,1,2,2,2,1,,1,,2,1
107733,252,1,1,1,1,2,2,2,1,,1,,1,2
107733,252,1,2,1,1,2,2,2,1,,1,,1,2
107735,252,1,1,1,1,2,2,2,1,,1,,1,2
107735,252,1,2,1,1,2,2,2,1,,1,,2,1
107736,252,1,1,4,2,1,,1,1,,1,,2,1
107737,252,1,1,5,1,1,,1,1,,1,,2,1
107738,252,1,1,1,1,2,2,2,1,,1,,2,1
107738,252,1,2,1,1,2,2,2,1,,1,,1,2
107739,252,1,1,1,2,1,,1,1,,1,,2,2
107741,252,1,1,1,2,1,,1,1,,1,,2,1
107741,252,1,2,1,2,2,1,1,1,,1,,1,2
107743,252,1,1,1,2,1,,1,1,,1,,2,1
107743,252,1,2,4,2,1,,1,1,,1,,1,2
107744,252,1,1,1,1,2,2,2,1,,1,,1,2
107744,252,1,2,1,1,2,2,2,1,,1,,2,1
107744,252,1,3,1,1,1,,2,1,,1,,1,2
107744,252,1,4,1,1,2,2,2,1,,1,,2,1
107744,252,1,5,1,1,2,2,2,1,,1,,2,1
107745,252,1,1,1,1,1,,1,1,,1,,2,1
107746,252,1,1,1,2,1,,1,1,,1,,2,1
107746,252,1,2,4,2,1,,1,1,,1,,1,2
107747,252,1,1,1,2,1,,1,1,,1,,2,1
107748,252,1,1,1,2,2,1,1,1,,1,,2,1
107748,252,1,2,1,2,1,,1,1,,1,,1,2
107749,252,1,1,4,2,2,2,1,1,,1,,2,1
107749,252,1,2,4,2,2,2,1,1,,1,,1,2
107750,252,1,1,1,2,2,1,1,1,,1,,1,2
107752,252,1,1,1,1,2,2,2,1,,1,,2,1
107752,252,1,2,4,2,2,2,2,1,,1,,1,2
107752,252,1,3,1,1,2,2,2,1,,1,,1,2
107753,252,1,1,1,99,1,,1,1,,1,,2,1
107753,252,1,2,4,2,99,,99,1,,1,,1,2
107753,252,1,3,1,99,99,,99,1,,1,,1,2
107753,252,1,4,4,2,2,2,1,1,,1,,2,1
107754,252,1,1,4,1,2,2,2,1,,1,,1,2
107755,252,1,1,1,1,1,,1,1,,1,,1,2
107755,252,1,2,1,1,1,,1,1,,1,,2,1
107756,252,1,1,1,99,1,,1,1,,1,,2,1
107756,252,1,2,4,2,1,,1,1,,1,,1,2
107757,252,1,1,4,1,2,2,2,1,,1,,1,2
107758,252,1,1,1,99,1,,1,1,,1,,2,1
107758,252,1,2,4,2,1,,1,1,,1,,1,2
107759,252,1,1,1,1,1,,1,1,,1,,2,1
107759,252,1,2,1,1,1,,1,1,,1,,1,2
107760,252,1,1,1,99,1,,1,1,,1,,2,1
107760,252,1,2,4,2,1,,1,1,,1,,1,2
107761,252,1,1,1,1,2,2,2,1,,1,,2,1
107761,252,1,2,1,1,2,2,2,1,,1,,1,2
107762,252,1,1,1,99,1,,1,1,,1,,2,1
107762,252,1,2,4,2,1,,1,1,,1,,1,2
107763,252,1,1,5,1,1,,1,1,,1,,2,1
107763,252,1,2,1,1,1,,1,1,,1,,1,2
107764,252,1,1,1,1,2,2,2,1,,1,,2,1
107764,252,1,2,4,2,2,2,2,1,,1,,1,2
107765,252,1,1,1,99,1,,1,1,,1,,2,1
107765,252,1,2,4,2,1,,1,1,,1,,1,2
107765,252,1,3,4,2,1,,1,1,,1,,2,1
107766,252,1,1,1,1,1,,1,1,,1,,2,1
107766,252,1,2,4,2,1,,1,1,,1,,1,2
107767,252,1,1,1,1,2,2,2,1,,1,,2,1
107767,252,1,2,4,2,2,2,2,1,,1,,1,2
107767,252,1,3,1,1,2,2,2,1,,1,,1,2
107768,252,1,1,1,99,1,,1,1,,1,,2,1
107768,252,1,2,4,2,1,,1,1,,1,,1,2
107768,252,1,3,5,2,99,,99,1,,1,,1,2
107768,252,1,4,4,2,1,,1,1,,1,,2,1
107768,252,1,5,1,99,1,,1,1,,1,,1,2
107769,252,1,1,1,1,1,,1,1,,1,,2,1
107769,252,1,2,4,2,1,,1,1,,1,,2,1
107770,252,1,1,1,1,2,2,2,1,,1,,2,1
107770,252,1,2,4,2,2,2,2,1,,1,,1,2
107771,252,1,1,1,1,2,2,2,2,,1,,2,1
107772,252,1,1,1,99,2,2,2,1,,1,,2,1
107773,252,1,1,1,1,1,,1,1,,1,,2,1
107773,252,1,2,4,2,1,,1,1,,1,,1,2
107776,252,1,1,4,1,2,2,2,1,,1,,1,2
107776,252,1,2,4,2,2,2,2,1,,1,,1,2
107778,252,1,1,1,1,2,2,2,1,,1,,1,2
107778,252,1,2,1,1,2,2,2,1,,1,,2,1
107779,252,1,1,1,1,2,2,1,1,,1,,2,1
107784,252,1,1,4,2,2,2,1,1,,1,,1,2
107784,252,1,2,5,1,2,2,1,1,,1,,2,1
107784,252,1,3,1,1,2,2,1,1,,1,,1,2
107784,252,1,6,1,1,2,2,1,1,,1,,1,2
107788,252,1,1,4,2,1,,1,1,,1,,1,2
107788,252,1,2,2,2,1,,1,1,,1,,2,1
107788,252,1,3,1,2,1,,1,1,,1,,1,2
107790,252,1,1,1,2,1,,1,1,,1,,1,2
107793,252,1,1,1,2,1,,1,1,,1,,2,1
107793,252,1,2,4,2,1,,1,1,,1,,1,2
107793,252,1,3,1,1,1,,1,1,,1,,1,2
107793,252,1,4,1,2,1,,1,1,,1,,1,2
107795,252,1,1,4,2,2,1,1,1,,1,,1,2
107795,252,1,2,2,2,2,1,1,1,,1,,1,2
107795,252,1,3,4,2,2,1,1,1,,1,,2,1
107798,252,1,1,1,2,1,,1,1,,1,,1,2
107799,252,1,1,1,1,2,2,2,2,,1,,1,2
107801,252,1,1,4,1,1,,1,1,,1,,1,2
107801,252,1,2,1,1,1,,1,1,,1,,2,1
107805,252,1,1,4,1,1,,1,1,,1,,1,2
107808,252,1,1,1,1,1,,1,1,,1,,2,1
107810,252,1,1,4,1,2,2,1,1,,1,,1,2
107810,252,1,2,5,1,2,2,1,1,,1,,2,1
107815,252,1,1,4,2,1,,1,1,,1,,1,2
107815,252,1,2,1,1,1,,1,1,,1,,2,1
107815,252,1,4,4,1,1,,1,1,,1,,1,2
107818,252,1,1,1,1,1,,1,1,,1,,2,1
107820,252,1,1,4,2,2,2,2,1,,1,,1,2
107820,252,1,2,4,1,2,2,2,1,,1,,1,2
107821,252,1,1,4,1,1,,1,1,,1,,1,2
107822,252,1,1,1,99,2,2,2,1,,1,,2,1
107823,252,1,1,1,1,2,2,1,1,,1,,1,2
107824,252,1,1,1,2,1,,1,1,,1,,2,2
107824,252,1,2,1,2,1,,1,1,,1,,2,1
107825,252,1,1,1,1,2,2,2,1,,1,,1,2
107826,252,1,1,1,1,2,2,2,1,,1,,2,1
107826,252,1,2,1,1,2,2,2,1,,1,,1,2
107827,252,1,1,1,2,1,,1,1,,1,,2,1
107827,252,1,2,1,2,2,1,1,1,,1,,1,2
107828,252,1,1,1,2,1,,1,1,,1,,2,1
107828,252,1,2,1,2,1,,1,1,,1,,2,1
107830,252,1,1,1,1,2,2,2,2,,1,,1,2
107832,252,1,1,1,2,1,,1,1,,1,,2,1
107832,252,1,2,1,2,1,,1,1,,1,,1,2
107832,252,1,3,1,2,1,,1,1,,1,,2,1
107836,252,1,1,1,2,1,,1,1,,1,,1,2
107836,252,1,2,1,2,1,,1,1,,1,,2,1
107836,252,1,3,1,2,1,,1,1,,1,,1,2
107836,252,1,4,1,2,2,2,2,1,,1,,2,1
107839,252,1,1,4,1,2,2,2,1,,1,,1,2
107839,252,1,2,1,1,2,2,2,1,,1,,2,1
107842,252,1,1,1,1,1,,1,1,,1,,2,1
107842,252,1,2,4,2,2,2,2,1,,1,,1,2
107842,252,1,3,1,1,2,2,2,1,,1,,2,1
107845,252,1,1,1,1,2,2,2,2,,1,,2,1
107848,252,1,1,1,1,2,2,2,1,,1,,1,2
107848,252,1,2,1,1,2,2,2,1,,1,,1,2
107852,252,1,1,4,2,2,2,1,1,,1,,1,2
107852,252,1,2,1,1,2,2,2,1,,1,,2,1
107852,252,1,3,1,1,2,2,2,1,,1,,1,2
